,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,id_,web_name,team,sum_minutes,sum_points,next_week_points
822,0,0,20,0,0.0,47,141,1,0,3.2,32.4,2019-12-05T20:15:00Z,90,1,0,0,0,0,15,4,1208528,2,1,0.0,3,31988,43281,11293,48,False,0,47,Ryan,4,1350,63,2
823,0,0,20,0,0.0,47,153,2,0,3.8,37.8,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,3,1243454,2,2,0.0,2,30944,41877,10933,48,True,0,47,Ryan,4,1440,65,3
824,0,0,15,0,0.0,47,164,1,0,2.7,27.0,2019-12-16T19:45:00Z,90,7,0,0,0,0,17,3,1267662,1,1,0.0,3,20073,39082,19009,48,False,0,47,Ryan,4,1530,68,2
825,0,0,14,0,0.0,47,173,1,0,1.4,14.2,2019-12-21T15:00:00Z,90,15,0,0,0,0,18,1,1254372,1,0,0.0,2,-7096,13233,20329,48,True,0,47,Ryan,4,1620,70,2
826,0,0,14,0,0.0,47,189,2,0,2.8,27.6,2019-12-26T12:30:00Z,90,17,0,0,0,0,19,3,1221016,1,2,0.0,2,-39552,4020,43572,48,False,0,47,Ryan,4,1710,72,6
827,0,0,23,1,0.0,47,192,0,0,2.0,19.6,2019-12-28T12:30:00Z,90,3,0,0,0,0,20,2,1228352,0,2,0.0,6,1957,18707,16750,48,True,0,47,Ryan,4,1800,78,3
828,0,0,17,0,0.0,47,202,1,0,2.5,25.4,2020-01-01T12:30:00Z,90,6,0,0,0,0,21,3,1230665,1,1,0.0,3,230,29559,29329,48,True,0,47,Ryan,4,1890,81,3
829,0,0,21,0,0.0,47,215,1,0,4.4,43.6,2020-01-11T15:00:00Z,90,8,0,0,0,0,22,5,1283462,0,1,0.0,3,48239,77478,29239,48,False,0,47,Ryan,4,1980,84,0
830,0,0,31,1,4.8,211,8,0,1,8.0,33.4,2019-08-10T11:30:00Z,68,19,0,0,0,0,1,0,126424,5,0,42.0,6,0,0,0,95,False,0,211,Jesus,11,68,6,1
831,0,0,3,0,0.8,211,16,0,0,4.7,0.0,2019-08-17T16:30:00Z,24,17,0,0,0,0,2,0,186375,2,2,48.0,1,8297,28060,19763,95,True,0,211,Jesus,11,92,7,0
832,0,0,0,0,0.0,211,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,3,0,0,0,0,3,0,182336,3,1,0.0,0,-13895,18468,32363,95,False,0,211,Jesus,11,92,7,0
833,0,0,0,0,0.0,211,37,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,4,0,0,0,0,4,0,116769,0,4,0.0,0,-66005,2743,68748,95,True,0,211,Jesus,11,92,7,4
834,1,0,14,0,12.8,211,46,0,0,8.5,22.8,2019-09-14T16:30:00Z,33,14,0,0,0,0,5,0,100103,2,3,49.0,4,-20271,1160,21431,95,False,0,211,Jesus,11,125,11,0
835,0,0,0,0,0.0,211,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,18,0,0,0,0,6,0,100259,0,8,0.0,0,-2827,2062,4889,95,True,0,211,Jesus,11,125,11,6
836,0,0,26,0,6.7,211,65,1,1,9.6,30.4,2019-09-28T16:30:00Z,65,8,0,0,0,0,7,0,97812,3,1,59.0,6,-4420,1914,6334,95,False,0,211,Jesus,11,190,17,1
837,0,0,2,0,2.3,211,75,2,0,1.2,0.0,2019-10-06T13:00:00Z,15,20,0,0,0,0,8,0,102835,2,0,10.0,1,2471,5231,2760,95,True,0,211,Jesus,11,205,18,7
838,0,1,33,1,24.5,211,84,0,1,19.8,45.8,2019-10-19T16:30:00Z,90,7,0,0,0,0,9,0,102174,2,0,128.0,7,-2147,2539,4686,95,False,0,211,Jesus,11,295,25,5
839,1,0,7,1,23.6,211,95,0,0,7.7,5.4,2019-10-26T11:30:00Z,90,2,0,0,0,0,10,0,113826,0,3,48.0,5,9503,11859,2356,95,True,0,211,Jesus,11,385,30,1
840,0,0,1,0,12.8,211,107,0,0,4.6,6.4,2019-11-02T15:00:00Z,45,16,0,0,0,0,11,0,127434,1,2,27.0,1,11204,17840,6636,95,True,0,211,Jesus,11,430,31,0
841,0,0,-1,0,0.7,211,114,0,0,0.2,0.0,2019-11-10T16:30:00Z,19,10,0,0,0,0,12,0,113917,1,3,2.0,0,-13041,1518,14559,95,False,1,211,Jesus,11,449,31,1
842,0,0,1,0,1.3,211,127,0,0,0.0,0.0,2019-11-23T17:30:00Z,13,6,0,0,0,0,13,0,107672,1,2,0.0,1,-8032,1649,9681,95,True,0,211,Jesus,11,462,32,2
843,0,0,1,0,12.6,211,136,1,0,12.2,9.2,2019-11-30T12:30:00Z,83,13,0,0,0,0,14,0,209419,2,2,100.0,2,95637,100816,5179,95,False,0,211,Jesus,11,545,34,13
844,0,3,53,0,1.5,211,142,1,2,13.2,66.8,2019-12-03T20:15:00Z,90,5,0,0,0,0,15,0,209848,4,1,64.0,13,3410,18155,14745,96,False,0,211,Jesus,11,635,47,2
845,0,0,1,0,3.9,211,155,2,0,6.0,2.2,2019-12-07T17:30:00Z,90,12,0,0,0,0,16,0,266801,2,1,54.0,2,52758,64091,11333,96,True,0,211,Jesus,11,725,49,5
846,1,0,11,1,12.9,211,161,0,0,6.2,23.6,2019-12-15T16:30:00Z,90,1,0,0,0,0,17,0,243491,3,0,25.0,5,-22827,22638,45465,96,False,0,211,Jesus,11,815,54,6
847,0,0,21,0,2.1,211,175,1,1,14.8,44.0,2019-12-21T17:30:00Z,90,9,0,0,0,0,18,0,259907,1,3,102.0,6,5602,29903,24301,96,True,0,211,Jesus,11,905,60,0
848,0,0,0,0,0.0,211,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,234501,2,3,0.0,0,-18175,16825,35000,96,False,0,211,Jesus,11,905,60,1
849,0,0,5,0,10.4,211,195,0,0,1.3,3.0,2019-12-29T18:00:00Z,2,15,0,0,0,0,20,0,176327,0,2,0.0,1,-57380,3601,60981,96,True,0,211,Jesus,11,907,61,13
850,0,3,50,0,24.7,211,205,1,2,19.2,74.2,2020-01-01T17:30:00Z,90,8,0,0,0,0,21,0,142871,1,2,93.0,13,-34846,1393,36239,95,True,0,211,Jesus,11,997,74,10
851,1,1,45,0,20.8,211,211,1,1,14.9,52.0,2020-01-12T16:30:00Z,90,2,0,0,0,0,22,0,203516,6,1,76.0,10,55990,70196,14206,95,False,0,211,Jesus,11,1087,84,0
852,0,0,8,1,12.8,468,4,0,0,4.1,9.0,2019-08-10T14:00:00Z,64,8,0,0,0,0,1,0,155018,0,0,19.0,2,0,0,0,50,True,0,468,Ayew,7,64,2,0
853,0,0,0,0,0.0,468,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,15,0,0,0,0,2,0,197313,0,1,0.0,0,10817,37773,26956,50,False,0,468,Ayew,7,64,2,9
854,0,3,29,1,2.1,468,25,0,1,5.4,34.4,2019-08-24T14:00:00Z,74,12,0,0,0,0,3,0,174586,2,1,17.0,9,-26483,16249,42732,50,False,0,468,Ayew,7,138,11,9
855,0,3,34,1,14.9,468,34,0,1,9.0,37.4,2019-08-31T14:00:00Z,85,2,0,0,0,0,4,0,328545,0,1,38.0,9,123107,166072,42965,50,True,0,468,Ayew,7,223,20,1
856,0,0,4,0,13.6,468,48,4,0,6.0,6.4,2019-09-14T14:00:00Z,70,17,0,0,0,0,5,0,536852,0,4,40.0,1,183404,240806,57402,51,False,1,468,Ayew,7,293,21,1
857,0,0,-2,1,1.8,468,54,0,0,2.3,2.6,2019-09-22T13:00:00Z,68,20,0,0,0,0,6,0,564118,1,1,19.0,1,29523,96359,66836,51,True,1,468,Ayew,7,361,22,1
858,0,0,0,1,26.6,468,64,0,0,7.9,3.4,2019-09-28T14:00:00Z,89,14,0,0,0,0,7,0,563664,0,2,49.0,1,-6129,72040,78169,51,True,1,468,Ayew,7,450,23,9
859,0,3,32,0,2.1,468,80,1,1,9.8,36.4,2019-10-05T16:30:00Z,89,19,0,0,0,0,8,0,529561,2,1,59.0,9,-35016,29630,64646,51,False,0,468,Ayew,7,539,32,2
860,0,0,0,0,2.7,468,84,2,0,1.2,0.0,2019-10-19T16:30:00Z,90,11,0,0,0,0,9,0,528846,2,0,11.0,2,-6715,40326,47041,51,True,0,468,Ayew,7,629,34,8
861,0,2,29,0,12.5,468,91,2,1,10.4,33.4,2019-10-27T16:30:00Z,80,1,0,0,0,0,10,0,534021,2,2,58.0,8,2045,29834,27789,51,False,0,468,Ayew,7,709,42,2
862,0,0,0,0,3.4,468,105,1,0,2.5,0.0,2019-11-03T14:00:00Z,77,9,0,0,0,0,11,0,603354,2,0,23.0,2,62157,89564,27407,51,True,0,468,Ayew,7,786,44,2
863,0,0,5,0,3.9,468,112,2,0,1.5,10.8,2019-11-09T12:30:00Z,90,6,0,0,0,0,12,0,582663,0,2,0.0,2,-15974,27744,43718,51,False,0,468,Ayew,7,876,46,2
864,0,0,-5,0,13.3,468,125,1,0,2.6,0.8,2019-11-23T15:00:00Z,75,10,0,0,0,0,13,0,574130,2,1,12.0,2,-13582,39856,53438,51,True,0,468,Ayew,7,951,48,2
865,0,0,5,1,3.1,468,131,0,0,1.2,2.8,2019-11-30T15:00:00Z,81,5,0,0,0,0,14,0,583231,2,0,6.0,2,5025,45487,40462,51,False,0,468,Ayew,7,1032,50,2
866,0,0,2,1,2.1,468,148,0,0,3.9,9.0,2019-12-03T19:30:00Z,90,3,0,0,0,0,15,0,573574,0,1,28.0,2,-11008,23578,34586,51,True,0,468,Ayew,7,1122,52,2
867,0,0,6,1,4.4,468,159,0,0,1.6,5.8,2019-12-07T15:00:00Z,90,18,0,0,0,0,16,0,541894,0,0,6.0,2,-32598,17552,50150,51,False,0,468,Ayew,7,1212,54,2
868,0,0,13,0,15.2,468,164,1,0,2.4,7.8,2019-12-16T19:45:00Z,90,4,0,0,0,0,17,0,509199,1,1,1.0,2,-34023,19928,53951,51,True,0,468,Ayew,7,1302,56,2
869,0,0,13,0,46.8,468,176,1,0,9.0,21.6,2019-12-21T15:00:00Z,90,13,0,0,0,0,18,0,473577,0,1,22.0,2,-27428,10774,38202,50,False,0,468,Ayew,7,1392,58,12
870,1,3,54,0,38.8,468,184,1,1,16.6,72.6,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,0,468716,1,2,55.0,12,-16255,15599,31854,50,True,0,468,Ayew,7,1482,70,2
871,0,0,5,0,2.6,468,198,1,0,0.8,4.8,2019-12-28T15:00:00Z,90,16,0,0,0,0,20,0,525283,1,1,1.0,2,51742,62309,10567,50,False,0,468,Ayew,7,1572,72,2
872,0,0,5,0,19.8,468,207,1,0,7.5,12.6,2020-01-01T17:30:00Z,90,14,0,0,0,0,21,0,532963,1,1,43.0,2,6725,45099,38374,50,False,0,468,Ayew,7,1662,74,9
873,0,3,27,0,12.9,468,214,1,1,7.6,37.6,2020-01-11T12:30:00Z,90,1,0,0,0,0,22,0,517075,1,1,25.0,9,-18212,39116,57328,50,True,0,468,Ayew,7,1752,83,0
874,0,0,24,1,0.0,131,4,0,0,1.4,14.0,2019-08-10T14:00:00Z,90,8,0,0,0,0,1,2,22626,0,0,0.0,6,0,0,0,50,True,0,131,Guaita,7,90,6,2
875,0,0,16,0,0.0,131,18,1,0,2.4,23.6,2019-08-18T13:00:00Z,90,15,0,0,0,0,2,2,34685,0,1,0.0,2,5582,8505,2923,50,False,0,131,Guaita,7,180,8,1
876,0,0,10,0,0.0,131,25,1,0,1.4,14.0,2019-08-24T14:00:00Z,90,12,0,0,0,0,3,2,31680,2,1,0.0,1,-3818,1434,5252,50,False,1,131,Guaita,7,270,9,6
877,0,0,26,1,0.0,131,34,0,0,1.8,18.4,2019-08-31T14:00:00Z,90,2,0,0,0,0,4,2,37092,0,1,0.0,6,2377,6176,3799,50,True,0,131,Guaita,7,360,15,0
878,0,0,13,0,0.0,131,48,4,0,1.6,16.2,2019-09-14T14:00:00Z,90,17,0,0,0,0,5,2,42174,0,4,0.0,0,2165,8064,5899,50,False,0,131,Guaita,7,450,15,3
879,0,0,14,0,0.0,131,54,1,0,2.6,25.8,2019-09-22T13:00:00Z,90,20,0,0,0,0,6,3,41688,1,1,0.0,3,-1002,2095,3097,50,True,0,131,Guaita,7,540,18,9
880,0,2,27,1,0.0,131,64,0,0,2.7,27.4,2019-09-28T14:00:00Z,90,14,0,0,0,0,7,3,41341,0,2,0.0,9,-1111,1705,2816,50,True,0,131,Guaita,7,630,27,3
881,0,0,16,0,0.0,131,80,1,0,3.4,34.2,2019-10-05T16:30:00Z,90,19,0,0,0,0,8,4,55737,2,1,0.0,3,11449,14352,2903,50,False,0,131,Guaita,7,720,30,0
882,0,0,0,0,0.0,131,84,0,0,0.0,0.0,2019-10-19T16:30:00Z,0,11,0,0,0,0,9,0,54479,2,0,0.0,0,-1161,3740,4901,50,True,0,131,Guaita,7,720,30,0
883,0,0,0,0,0.0,131,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,1,0,0,0,0,10,0,48242,2,2,0.0,0,-6285,278,6563,50,False,0,131,Guaita,7,720,30,2
884,0,0,14,0,0.0,131,105,2,0,2.1,21.2,2019-11-03T14:00:00Z,90,9,0,0,0,0,11,3,43589,2,0,0.0,2,-4820,244,5064,50,True,0,131,Guaita,7,810,32,2
885,0,0,16,0,0.0,131,112,2,0,2.2,21.8,2019-11-09T12:30:00Z,90,6,0,0,0,0,12,3,42795,0,2,0.0,2,-1227,467,1694,50,False,0,131,Guaita,7,900,34,1
886,0,0,13,0,0.0,131,125,2,0,2.0,20.2,2019-11-23T15:00:00Z,90,10,0,0,0,0,13,2,42312,2,1,0.0,1,-1010,1046,2056,50,True,0,131,Guaita,7,990,35,8
887,0,1,28,1,0.0,131,131,0,0,2.4,23.8,2019-11-30T15:00:00Z,90,5,0,0,0,0,14,3,43380,2,0,0.0,8,666,2114,1448,50,False,0,131,Guaita,7,1080,43,8
888,0,1,27,1,0.0,131,148,0,0,2.3,23.0,2019-12-03T19:30:00Z,90,3,0,0,0,0,15,3,61715,0,1,0.0,8,17093,18006,913,50,True,0,131,Guaita,7,1170,51,10
889,0,3,31,1,0.0,131,159,0,0,2.8,28.0,2019-12-07T15:00:00Z,90,18,0,0,0,0,16,3,93987,0,0,0.0,10,30037,32103,2066,50,False,0,131,Guaita,7,1260,61,8
890,0,3,29,0,0.0,131,164,1,0,5.8,58.2,2019-12-16T19:45:00Z,90,4,0,0,0,0,17,9,178773,1,1,0.0,8,77093,81820,4727,51,True,0,131,Guaita,7,1350,69,2
891,0,0,13,0,0.0,131,176,1,0,1.5,15.4,2019-12-21T15:00:00Z,90,13,0,0,0,0,18,2,239940,0,1,0.0,2,42633,49283,6650,51,False,0,131,Guaita,7,1440,71,2
892,0,0,9,0,0.0,131,184,1,0,0.6,6.2,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,1,255338,1,2,0.0,2,28687,39154,10467,51,True,0,131,Guaita,7,1530,73,3
893,0,0,17,0,0.0,131,198,1,0,3.1,30.6,2019-12-28T15:00:00Z,90,16,0,0,0,0,20,4,256657,1,1,0.0,3,2049,15740,13691,51,False,0,131,Guaita,7,1620,76,3
894,0,0,13,0,0.0,131,207,1,0,1.9,18.8,2020-01-01T17:30:00Z,90,14,0,0,0,0,21,3,252863,1,1,0.0,3,-6297,15943,22240,51,False,0,131,Guaita,7,1710,79,3
895,0,0,13,0,0.0,131,214,1,0,2.6,26.0,2020-01-11T12:30:00Z,90,1,0,0,0,0,22,3,223516,1,1,0.0,3,-31114,7892,39006,51,True,0,131,Guaita,7,1800,82,0
896,0,0,29,1,0.5,164,5,0,0,2.3,20.4,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,18040,0,0,2.0,6,0,0,0,45,True,0,164,Söyüncü,9,90,6,2
897,0,0,15,0,0.5,164,14,1,0,2.7,24.2,2019-08-18T15:30:00Z,90,6,0,0,0,0,2,0,32264,1,1,2.0,2,6524,10179,3655,45,False,0,164,Söyüncü,9,180,8,5
898,1,0,22,0,10.6,164,27,1,0,5.6,43.8,2019-08-24T14:00:00Z,90,15,0,0,0,0,3,0,89748,2,1,2.0,5,49556,65192,15636,45,False,0,164,Söyüncü,9,270,13,2
899,0,0,22,0,0.3,164,36,1,0,2.2,18.4,2019-08-31T14:00:00Z,90,3,0,0,0,0,4,0,214639,1,3,3.0,2,107753,130780,23027,45,True,0,164,Söyüncü,9,360,15,2
900,0,0,11,0,0.4,164,45,1,0,0.9,2.6,2019-09-14T14:00:00Z,90,12,0,0,0,0,5,0,280998,0,1,6.0,2,65660,98195,32535,45,False,0,164,Söyüncü,9,450,17,2
901,0,0,21,0,0.6,164,56,1,0,2.5,24.2,2019-09-21T11:30:00Z,90,17,0,0,0,0,6,0,313015,1,2,0.0,2,30961,50066,19105,46,True,0,164,Söyüncü,9,540,19,6
902,0,0,30,1,1.3,164,66,0,0,2.6,24.6,2019-09-29T15:30:00Z,90,13,0,0,0,0,7,0,420919,0,5,0.0,6,98861,115230,16369,46,True,0,164,Söyüncü,9,630,25,0
903,0,0,14,0,0.4,164,74,2,0,2.2,21.4,2019-10-05T14:00:00Z,90,10,0,0,0,0,8,0,446314,1,2,0.0,0,29357,46678,17321,46,False,1,164,Söyüncü,9,720,25,2
904,0,0,16,0,0.9,164,86,1,0,5.2,41.2,2019-10-19T14:00:00Z,90,5,0,0,0,0,9,0,522264,1,2,10.0,2,68502,84959,16457,47,True,0,164,Söyüncü,9,810,27,6
905,0,0,26,1,1.0,164,98,0,0,2.6,24.8,2019-10-25T19:00:00Z,90,16,0,0,0,0,10,0,543045,9,0,0.0,6,20294,32202,11908,47,False,0,164,Söyüncü,9,900,33,14
906,0,3,40,1,0.7,164,105,0,1,9.4,56.2,2019-11-03T14:00:00Z,90,7,0,0,0,0,11,0,603794,2,0,37.0,14,57180,73121,15941,47,False,1,164,Söyüncü,9,990,47,8
907,0,2,29,1,2.3,164,113,0,0,2.0,17.4,2019-11-09T17:30:00Z,90,1,0,0,0,0,12,0,744439,0,2,0.0,8,135271,144214,8943,48,True,0,164,Söyüncü,9,1080,55,6
908,0,0,30,1,0.3,164,124,0,0,2.4,24.0,2019-11-23T15:00:00Z,90,4,0,0,0,0,13,0,1081541,2,0,0.0,6,315691,329267,13576,49,False,0,164,Söyüncü,9,1170,61,2
909,0,0,16,0,1.8,164,133,1,0,2.8,21.8,2019-12-01T16:30:00Z,90,8,0,0,0,0,14,0,1254258,1,2,4.0,2,172487,186307,13820,50,True,0,164,Söyüncü,9,1260,63,5
910,0,0,24,1,1.1,164,143,0,0,2.9,16.4,2019-12-04T19:30:00Z,90,18,0,0,0,0,15,0,1316826,0,2,11.0,5,64165,79638,15473,50,True,1,164,Söyüncü,9,1350,68,2
911,0,0,17,0,11.0,164,151,1,0,9.0,23.6,2019-12-08T14:00:00Z,90,2,0,0,0,0,16,0,1437709,4,1,55.0,2,113165,128576,15411,51,False,0,164,Söyüncü,9,1440,70,3
912,0,1,20,0,1.3,164,165,1,0,5.1,30.6,2019-12-14T15:00:00Z,90,14,0,0,0,0,17,0,1478892,1,1,19.0,3,37365,70974,33609,51,True,0,164,Söyüncü,9,1530,73,0
913,0,0,12,0,0.0,164,175,3,0,2.0,20.4,2019-12-21T17:30:00Z,90,11,0,0,0,0,18,0,1427701,1,3,0.0,0,-20232,31807,52039,51,False,1,164,Söyüncü,9,1620,73,0
914,0,0,19,0,10.7,164,186,4,0,3.2,21.2,2019-12-26T20:00:00Z,90,10,0,0,0,0,19,0,1421642,4,0,0.0,0,-38723,17254,55977,51,True,0,164,Söyüncü,9,1710,73,0
915,0,0,0,0,0.0,164,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,19,0,0,0,0,20,0,1410771,2,1,0.0,0,-18364,28157,46521,51,False,0,164,Söyüncü,9,1710,73,8
916,0,2,28,1,5.9,164,206,0,0,2.8,20.2,2020-01-01T15:00:00Z,90,13,0,0,0,0,21,0,1393936,3,0,2.0,8,-22395,52655,75050,51,False,0,164,Söyüncü,9,1800,81,1
917,0,0,17,0,0.3,164,216,2,0,2.0,19.6,2020-01-11T15:00:00Z,90,16,0,0,0,0,22,0,1456270,2,1,0.0,1,53936,92087,38151,51,True,0,164,Söyüncü,9,1890,82,0
918,0,1,27,0,2.8,502,7,0,1,5.6,34.2,2019-08-10T14:00:00Z,26,18,0,0,0,0,1,0,19770,3,0,19.0,6,0,0,0,60,False,0,502,Maupay,4,26,6,1
919,0,0,-4,0,5.8,502,13,0,0,2.0,0.2,2019-08-17T14:00:00Z,23,19,0,0,0,0,2,0,52264,1,1,14.0,1,22016,27995,5979,60,True,0,502,Maupay,4,49,7,2
920,0,0,2,0,10.8,502,23,1,0,11.1,7.2,2019-08-24T14:00:00Z,73,16,0,0,0,0,3,0,49709,2,0,93.0,2,-2552,11143,13695,60,True,0,502,Maupay,4,122,9,2
921,0,0,8,0,12.0,502,37,3,0,2.6,3.6,2019-08-31T14:00:00Z,66,11,0,0,0,0,4,0,36784,0,4,10.0,2,-13321,2083,15404,60,False,0,502,Maupay,4,188,11,8
922,0,2,25,1,2.9,502,43,0,1,7.5,34.4,2019-09-14T14:00:00Z,83,5,0,0,0,0,5,0,37437,1,1,38.0,8,-1002,6463,7465,60,True,0,502,Maupay,4,271,19,2
923,0,0,3,1,4.2,502,58,0,0,9.9,0.0,2019-09-21T16:30:00Z,81,13,0,0,0,0,6,0,42582,0,0,95.0,2,4358,8883,4525,60,False,0,502,Maupay,4,352,21,1
924,0,0,0,0,4.1,502,63,2,0,0.6,0.0,2019-09-28T14:00:00Z,78,6,0,0,0,0,7,0,38765,0,2,2.0,1,-3925,3151,7076,60,False,1,502,Maupay,4,430,22,7
925,0,1,35,1,24.0,502,72,0,1,14.3,45.4,2019-10-05T11:30:00Z,90,17,0,0,0,0,8,0,36236,0,3,74.0,7,-2986,1838,4824,60,True,0,502,Maupay,4,520,29,2
926,0,0,4,0,26.9,502,81,1,0,9.1,5.2,2019-10-19T14:00:00Z,80,2,0,0,0,0,9,0,48147,1,2,59.0,2,10458,14514,4056,60,False,0,502,Maupay,4,600,31,9
927,0,3,28,0,26.1,502,92,2,1,9.3,37.4,2019-10-26T14:00:00Z,90,8,0,0,0,0,10,0,57812,2,3,29.0,9,9278,12933,3655,60,True,0,502,Maupay,4,690,40,2
928,0,0,-2,1,4.1,502,104,0,0,9.4,0.0,2019-11-02T15:00:00Z,90,14,0,0,0,0,11,0,142549,0,2,93.0,2,79145,84368,5223,60,True,0,502,Maupay,4,780,42,2
929,0,0,5,0,2.8,502,115,3,0,1.4,3.2,2019-11-10T14:00:00Z,90,12,0,0,0,0,12,0,109319,1,3,8.0,2,-27421,6023,33444,61,False,0,502,Maupay,4,870,44,2
930,0,0,3,0,12.1,502,124,2,0,3.8,0.2,2019-11-23T15:00:00Z,90,9,0,0,0,0,13,0,90001,2,0,26.0,2,-21100,4256,25356,60,True,0,502,Maupay,4,960,46,1
931,0,0,1,0,0.8,502,134,0,0,0.1,0.2,2019-11-30T15:00:00Z,14,10,0,0,0,0,14,0,72831,1,2,0.0,1,-17779,1857,19636,59,False,0,502,Maupay,4,974,47,9
932,0,3,30,0,13.4,502,141,1,1,13.8,42.0,2019-12-05T20:15:00Z,90,1,0,0,0,0,15,0,64284,2,1,83.0,9,-9108,1262,10370,58,False,0,502,Maupay,4,1064,56,8
933,0,2,28,0,2.3,502,153,2,1,11.9,39.4,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,0,71456,2,2,77.0,8,6137,11573,5436,58,True,0,502,Maupay,4,1154,64,6
934,0,0,23,0,4.1,502,164,1,1,10.2,37.4,2019-12-16T19:45:00Z,90,7,0,0,0,0,17,0,90473,1,1,60.0,6,17869,24266,6397,58,False,0,502,Maupay,4,1244,70,2
935,0,0,5,0,1.6,502,173,1,0,1.6,0.2,2019-12-21T15:00:00Z,90,15,0,0,0,0,18,0,133174,1,0,14.0,2,36926,43345,6419,58,True,0,502,Maupay,4,1334,72,1
936,0,0,3,0,0.4,502,189,1,0,0.1,0.2,2019-12-26T12:30:00Z,22,17,0,0,0,0,19,0,131246,1,2,0.0,1,2636,18036,15400,58,False,0,502,Maupay,4,1356,73,5
937,1,0,6,1,16.2,502,192,0,0,6.1,19.4,2019-12-28T12:30:00Z,90,3,0,0,0,0,20,0,161425,0,2,25.0,5,27580,39866,12286,58,True,0,502,Maupay,4,1446,78,1
938,0,0,-3,0,16.6,502,202,1,0,5.5,5.8,2020-01-01T12:30:00Z,90,6,0,0,0,0,21,0,157996,1,1,33.0,1,-2584,20754,23338,58,True,1,502,Maupay,4,1536,79,2
939,0,0,2,0,2.8,502,215,1,0,2.6,1.0,2020-01-11T15:00:00Z,90,8,0,0,0,0,22,0,161856,0,1,22.0,2,2482,32322,29840,58,False,0,502,Maupay,4,1626,81,0
940,0,0,9,0,0.0,262,10,1,0,1.1,11.0,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,1,56134,1,0,0.0,2,0,0,0,50,True,0,262,Dubravka,13,90,2,2
941,0,0,18,0,0.0,262,17,3,0,3.9,38.6,2019-08-17T14:00:00Z,90,14,0,0,0,0,2,5,61288,1,3,0.0,2,-1234,3381,4615,50,False,0,262,Dubravka,13,180,4,6
942,0,0,25,1,0.0,262,28,0,0,1.4,14.2,2019-08-25T15:30:00Z,90,17,0,0,0,0,3,2,57057,1,0,0.0,6,-5481,735,6216,50,False,0,262,Dubravka,13,270,10,3
943,0,0,13,0,0.0,262,38,1,0,1.4,14.0,2019-08-31T14:00:00Z,90,18,0,0,0,0,4,3,66281,1,1,0.0,3,4567,8846,4279,50,True,0,262,Dubravka,13,360,13,2
944,0,0,15,0,0.0,262,44,3,0,3.3,32.6,2019-09-14T11:30:00Z,90,10,0,0,0,0,5,5,61743,1,3,0.0,2,-4818,1092,5910,50,False,0,262,Dubravka,13,450,15,6
945,0,0,24,1,0.0,262,58,0,0,1.4,13.8,2019-09-21T16:30:00Z,90,4,0,0,0,0,6,2,65614,0,0,0.0,6,1555,4410,2855,50,True,0,262,Dubravka,13,540,21,0
946,0,0,9,0,0.0,262,66,5,0,1.1,10.8,2019-09-29T15:30:00Z,90,9,0,0,0,0,7,1,64362,0,5,0.0,0,-1636,2618,4254,50,False,0,262,Dubravka,13,630,21,8
947,0,1,26,1,0.0,262,76,0,0,2.3,22.6,2019-10-06T15:30:00Z,90,12,0,0,0,0,8,3,63141,0,1,0.0,8,-1915,1629,3544,50,True,0,262,Dubravka,13,720,29,4
948,0,0,21,0,0.0,262,83,1,0,5.0,50.4,2019-10-19T14:00:00Z,90,6,0,0,0,0,9,6,63790,0,1,0.0,4,-377,2302,2679,50,False,0,262,Dubravka,13,810,33,3
949,0,0,16,0,0.0,262,96,1,0,2.5,25.0,2019-10-27T14:00:00Z,90,20,0,0,0,0,10,4,68601,1,1,0.0,3,3850,5304,1454,50,True,0,262,Dubravka,13,900,36,2
950,0,0,18,0,0.0,262,110,2,0,3.1,30.8,2019-11-02T15:00:00Z,90,19,0,0,0,0,11,4,69494,3,2,0.0,2,295,2824,2529,50,False,0,262,Dubravka,13,990,38,2
951,0,0,14,0,0.0,262,116,1,0,2.0,19.6,2019-11-09T15:00:00Z,90,3,0,0,0,0,12,2,72684,1,2,0.0,2,1873,3967,2094,50,True,0,262,Dubravka,13,1080,40,3
952,0,0,23,0,0.0,262,122,2,0,4.5,44.8,2019-11-25T20:00:00Z,90,2,0,0,0,0,13,6,72018,0,2,0.0,3,-761,2607,3368,50,False,0,262,Dubravka,13,1170,43,4
