,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gameweek,id_,sum_points,web_name,next_week_points
7410,0,0,0,0,0.0,509,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,34251,1,3,0.0,0,0,0,0,45,True,0,1,509,0,Parrott,0
7411,0,0,0,0,0.0,509,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,11,0,0,0,0,2,0,51258,2,2,0.0,0,3741,11027,7286,45,False,0,2,509,0,Parrott,0
7412,0,0,0,0,0.0,509,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,13,0,0,0,0,3,0,61326,1,0,0.0,0,4327,15681,11354,45,True,0,3,509,0,Parrott,0
7413,0,0,0,0,0.0,509,31,0,0,0.0,0.0,2019-09-01T15:30:00Z,0,1,0,0,0,0,4,0,65983,2,2,0.0,0,-92,10977,11069,45,False,0,4,509,0,Parrott,0
7414,0,0,0,0,0.0,509,48,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,7,0,0,0,0,5,0,70287,0,4,0.0,0,235,10066,9831,45,True,0,5,509,0,Parrott,0
7415,0,0,0,0,0.0,509,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,9,0,0,0,0,6,0,68732,1,2,0.0,0,-2754,4736,7490,45,False,0,6,509,0,Parrott,0
7416,0,0,0,0,0.0,509,69,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,16,0,0,0,0,7,0,67484,1,2,0.0,0,-2667,4106,6773,45,True,0,7,509,0,Parrott,0
7417,0,0,0,0,0.0,509,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,4,0,0,0,0,8,0,65171,0,3,0.0,0,-3008,1308,4316,45,False,0,8,509,0,Parrott,0
7418,0,0,0,0,0.0,509,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,63482,1,1,0.0,0,-2579,1563,4142,45,True,0,9,509,0,Parrott,0
7419,0,0,0,0,0.0,509,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,10,0,0,0,0,10,0,62863,1,2,0.0,0,-1102,788,1890,45,False,0,10,509,0,Parrott,0
7420,0,0,0,0,0.0,509,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,8,0,0,0,0,11,0,61685,1,1,0.0,0,-1683,930,2613,45,False,0,11,509,0,Parrott,0
7421,0,0,0,0,0.0,509,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,60697,1,1,0.0,0,-1356,997,2353,44,True,0,12,509,0,Parrott,0
7422,0,0,0,0,0.0,509,130,0,0,0.0,0.0,2019-11-23T12:30:00Z,0,19,0,0,0,0,13,0,61532,3,2,0.0,0,-37,2721,2758,44,False,0,13,509,0,Parrott,0
7423,0,0,0,0,0.0,509,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,3,0,0,0,0,14,0,61091,2,3,0.0,0,-691,1562,2253,44,True,0,14,509,0,Parrott,0
7424,0,0,0,0,0.0,509,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,12,0,0,0,0,15,0,60869,1,2,0.0,0,-443,955,1398,44,False,0,15,509,0,Parrott,1
7425,0,0,3,0,0.1,509,158,0,0,0.0,0.2,2019-12-07T15:00:00Z,5,5,0,0,0,0,16,0,59879,0,5,0.0,1,-1145,713,1858,44,True,0,16,509,1,Parrott,0
7426,0,0,0,0,0.0,509,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,20,0,0,0,0,17,0,59759,2,1,0.0,0,-668,1752,2420,44,False,0,17,509,1,Parrott,0
7427,0,0,-1,0,0.3,547,68,0,0,0.3,0.0,2019-09-28T11:30:00Z,13,10,0,0,0,0,7,0,0,1,0,4.0,1,0,0,0,45,True,0,1,547,1,Clarke,0
7428,0,0,0,0,0.0,547,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,18,0,0,0,0,8,0,3358,0,0,0.0,0,2578,3043,465,45,False,0,2,547,1,Clarke,0
7429,0,0,0,0,0.0,547,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,1,0,0,0,0,9,0,4506,0,1,0.0,0,753,1489,736,45,True,0,3,547,1,Clarke,0
7430,0,0,0,0,0.0,547,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,19,0,0,0,0,10,0,5134,1,1,0.0,0,404,931,527,45,False,0,4,547,1,Clarke,0
7431,0,0,0,0,0.0,547,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,5,0,0,0,0,11,0,6025,0,3,0.0,0,541,1335,794,45,True,0,5,547,1,Clarke,0
7432,0,0,0,0,0.0,547,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,17,0,0,0,0,12,0,5963,1,1,0.0,0,-203,564,767,45,False,0,6,547,1,Clarke,0
7433,0,0,0,0,0.0,547,128,0,0,0.0,0.0,2019-11-24T16:30:00Z,0,12,0,0,0,0,13,0,6229,3,3,0.0,0,-31,732,763,45,True,0,7,547,1,Clarke,0
7434,0,0,0,0,0.0,547,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,20,0,0,0,0,14,0,6402,1,1,0.0,0,16,567,551,45,False,0,8,547,1,Clarke,0
7435,0,0,0,0,0.0,547,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,13,0,0,0,0,15,0,6432,2,0,0.0,0,-43,324,367,45,True,0,9,547,1,Clarke,0
7436,0,0,0,0,0.0,547,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,14,0,0,0,0,16,0,6317,2,1,0.0,0,-209,274,483,45,False,0,10,547,1,Clarke,0
7437,0,0,0,0,0.0,547,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,2,0,0,0,0,17,0,6307,0,2,0.0,0,-212,368,580,45,True,0,11,547,1,Clarke,0
7438,0,0,0,0,0.0,385,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,10496,5,0,0.0,0,0,0,0,70,True,0,1,385,0,Arnautovic,0
7439,0,0,0,0,0.0,385,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,4,0,0,0,0,2,0,7735,1,1,0.0,0,-3137,121,3258,70,False,0,2,385,0,Arnautovic,0
7440,0,0,0,0,0.0,385,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,18,0,0,0,0,3,0,6684,3,1,0.0,0,-1330,83,1413,70,False,0,3,385,0,Arnautovic,0
7441,0,0,0,0,0.0,385,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,14,0,0,0,0,4,0,6022,0,2,0.0,0,-749,93,842,70,True,0,4,385,0,Arnautovic,0
7442,0,0,0,0,0.0,385,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,2,0,0,0,0,5,0,5656,0,0,0.0,0,-443,100,543,70,False,0,5,385,0,Arnautovic,0
7443,0,0,0,0,0.0,385,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,12,0,0,0,0,6,0,5521,0,2,0.0,0,-190,62,252,70,True,0,6,385,0,Arnautovic,0
7444,0,0,0,0,0.0,385,62,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,3,0,0,0,0,7,0,5442,2,2,0.0,0,-118,55,173,70,False,0,7,385,0,Arnautovic,0
7445,0,0,0,0,0.0,385,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,7,0,0,0,0,8,0,5417,2,1,0.0,0,-56,50,106,70,True,0,8,385,0,Arnautovic,0
7446,0,0,0,0,0.0,385,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,8,0,0,0,0,9,0,5371,0,2,0.0,0,-70,47,117,70,False,0,9,385,0,Arnautovic,0
7447,0,0,0,0,0.0,385,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,15,0,0,0,0,10,0,5371,1,1,0.0,0,-16,37,53,70,True,0,10,385,0,Arnautovic,0
7448,0,0,0,0,0.0,385,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,13,0,0,0,0,11,0,5346,3,2,0.0,0,-44,50,94,70,True,0,11,385,0,Arnautovic,0
7449,0,0,0,0,0.0,385,111,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,5,0,0,0,0,12,0,5337,0,3,0.0,0,-24,37,61,70,False,0,12,385,0,Arnautovic,0
7450,0,0,0,0,0.0,385,130,0,0,0.0,0.0,2019-11-23T12:30:00Z,0,17,0,0,0,0,13,0,5313,3,2,0.0,0,-39,72,111,70,True,0,13,385,0,Arnautovic,0
7451,0,0,0,0,0.0,385,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,6,0,0,0,0,14,0,5303,1,0,0.0,0,-17,39,56,70,False,0,14,385,0,Arnautovic,0
7452,0,0,0,0,0.0,385,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,20,0,0,0,0,15,0,5296,0,2,0.0,0,-8,24,32,70,False,0,15,385,0,Arnautovic,0
7453,0,0,0,0,0.0,385,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,1,0,0,0,0,16,0,5282,3,1,0.0,0,-26,10,36,70,True,0,16,385,0,Arnautovic,0
7454,0,0,0,0,0.0,385,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,16,0,0,0,0,17,0,5272,1,0,0.0,0,-16,28,44,70,False,0,17,385,0,Arnautovic,0
7455,0,0,0,0,0.0,559,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,13,0,0,0,0,10,0,0,1,1,0.0,0,0,0,0,45,False,0,1,559,0,Ashley-Seal,0
7456,0,0,0,0,0.0,559,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,1,0,0,0,0,11,0,954,1,1,0.0,0,632,789,157,45,False,0,2,559,0,Ashley-Seal,0
7457,0,0,0,0,0.0,559,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,2,0,0,0,0,12,0,1374,1,2,0.0,0,205,455,250,45,True,0,3,559,0,Ashley-Seal,0
7458,0,0,0,0,0.0,559,123,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,3,0,0,0,0,13,0,2326,2,1,0.0,0,609,1021,412,45,False,0,4,559,0,Ashley-Seal,0
7459,0,0,0,0,0.0,559,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,15,0,0,0,0,14,0,2322,1,1,0.0,0,-147,419,566,45,True,0,5,559,0,Ashley-Seal,0
7460,0,0,0,0,0.0,559,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,19,0,0,0,0,15,0,2504,0,2,0.0,0,72,318,246,45,True,0,6,559,0,Ashley-Seal,0
7461,0,0,0,0,0.0,559,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,4,0,0,0,0,16,0,2613,2,2,0.0,0,-28,259,287,45,False,0,7,559,0,Ashley-Seal,0
7462,0,0,0,0,0.0,559,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,17,0,0,0,0,17,0,2958,2,1,0.0,0,63,463,400,45,True,0,8,559,0,Ashley-Seal,0
7463,0,0,0,0,0.0,560,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,1,0,0,0,0,11,0,0,1,1,0.0,0,0,0,0,45,False,0,1,560,0,Perry,0
7464,0,0,0,0,0.0,560,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,2,0,0,0,0,12,0,380,1,2,0.0,0,213,247,34,45,True,0,2,560,0,Perry,0
7465,0,0,0,0,0.0,560,123,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,3,0,0,0,0,13,0,840,2,1,0.0,0,276,402,126,45,False,0,3,560,0,Perry,0
7466,0,0,0,0,0.0,560,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,15,0,0,0,0,14,0,1174,1,1,0.0,0,204,395,191,45,True,0,4,560,0,Perry,0
7467,0,0,0,0,0.0,560,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,19,0,0,0,0,15,0,1200,0,2,0.0,0,3,124,121,45,True,0,5,560,0,Perry,0
7468,0,0,0,0,0.0,560,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,4,0,0,0,0,16,0,1212,2,2,0.0,0,-23,102,125,45,False,0,6,560,0,Perry,0
7469,0,0,0,0,0.0,560,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,17,0,0,0,0,17,0,1315,2,1,0.0,0,9,143,134,45,True,0,7,560,0,Perry,0
7470,0,0,0,0,0.0,566,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,15,0,0,0,0,14,0,0,1,1,0.0,0,0,0,0,45,True,0,1,566,0,Otasowie,0
7471,0,0,0,0,0.0,566,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,19,0,0,0,0,15,0,36,0,2,0.0,0,14,20,6,45,True,0,2,566,0,Otasowie,0
7472,0,0,0,0,0.0,566,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,4,0,0,0,0,16,0,86,2,2,0.0,0,22,34,12,45,False,0,3,566,0,Otasowie,0
7473,0,0,0,0,0.0,566,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,17,0,0,0,0,17,0,186,2,1,0.0,0,24,52,28,45,True,0,4,566,0,Otasowie,0
7474,0,0,0,0,0.0,555,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,1528,1,1,0.0,0,1272,1490,218,45,True,0,1,555,0,Vorm,0
7475,0,0,0,0,0.0,555,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,10,0,0,0,0,10,0,1403,1,2,0.0,0,-156,297,453,45,False,0,2,555,0,Vorm,0
7476,0,0,0,0,0.0,555,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,8,0,0,0,0,11,0,1545,1,1,0.0,0,-87,346,433,45,False,0,3,555,0,Vorm,0
7477,0,0,0,0,0.0,555,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,1525,1,1,0.0,0,-147,129,276,44,True,0,4,555,0,Vorm,0
7478,0,0,0,0,0.0,555,130,0,0,0.0,0.0,2019-11-23T12:30:00Z,0,19,0,0,0,0,13,0,1495,3,2,0.0,0,-131,158,289,44,False,0,5,555,0,Vorm,0
7479,0,0,0,0,0.0,555,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,3,0,0,0,0,14,0,1316,2,3,0.0,0,-176,10,186,44,True,0,6,555,0,Vorm,0
7480,0,0,0,0,0.0,555,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,12,0,0,0,0,15,0,1239,1,2,0.0,0,-89,9,98,44,False,0,7,555,0,Vorm,0
7481,0,0,0,0,0.0,555,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,1170,0,5,0.0,0,-79,9,88,43,True,0,8,555,0,Vorm,0
7482,0,0,0,0,0.0,555,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,20,0,0,0,0,17,0,1116,2,1,0.0,0,-67,31,98,43,False,0,9,555,0,Vorm,0
7483,0,0,0,0,0.0,543,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,9,0,0,0,0,6,0,0,1,2,0.0,0,0,0,0,40,False,0,1,543,0,Whiteman,0
7484,0,0,0,0,0.0,543,69,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,16,0,0,0,0,7,0,11614,1,2,0.0,0,7377,8129,752,40,True,0,2,543,0,Whiteman,0
7485,0,0,0,0,0.0,543,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,4,0,0,0,0,8,0,17278,0,3,0.0,0,3735,4819,1084,40,False,0,3,543,0,Whiteman,0
7486,0,0,0,0,0.0,543,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,20188,1,1,0.0,0,2501,3859,1358,40,True,0,4,543,0,Whiteman,0
7487,0,0,0,0,0.0,543,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,10,0,0,0,0,10,0,21172,1,2,0.0,0,720,1398,678,40,False,0,5,543,0,Whiteman,0
7488,0,0,0,0,0.0,543,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,8,0,0,0,0,11,0,23624,1,1,0.0,0,1387,2307,920,40,False,0,6,543,0,Whiteman,0
7489,0,0,0,0,0.0,543,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,25089,1,1,0.0,0,772,1718,946,40,True,0,7,543,0,Whiteman,0
7490,0,0,0,0,0.0,543,130,0,0,0.0,0.0,2019-11-23T12:30:00Z,0,19,0,0,0,0,13,0,28111,3,2,0.0,0,1787,2982,1195,40,False,0,8,543,0,Whiteman,0
7491,0,0,0,0,0.0,543,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,3,0,0,0,0,14,0,29392,2,3,0.0,0,1043,2004,961,40,True,0,9,543,0,Whiteman,0
7492,0,0,0,0,0.0,543,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,12,0,0,0,0,15,0,29794,1,2,0.0,0,344,1105,761,40,False,0,10,543,0,Whiteman,0
7493,0,0,0,0,0.0,543,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,30509,0,5,0.0,0,389,1198,809,40,True,0,11,543,0,Whiteman,0
7494,0,0,0,0,0.0,543,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,20,0,0,0,0,17,0,32022,2,1,0.0,0,623,1886,1263,40,False,0,12,543,0,Whiteman,0
7495,0,0,0,0,0.0,558,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,0,1,1,0.0,0,0,0,0,40,True,0,1,558,0,Austin,0
7496,0,0,0,0,0.0,558,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,10,0,0,0,0,10,0,1050,1,2,0.0,0,649,731,82,40,False,0,2,558,0,Austin,0
7497,0,0,0,0,0.0,558,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,8,0,0,0,0,11,0,2883,1,1,0.0,0,1166,1378,212,40,False,0,3,558,0,Austin,0
7498,0,0,0,0,0.0,558,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,3796,1,1,0.0,0,538,832,294,40,True,0,4,558,0,Austin,0
7499,0,0,0,0,0.0,558,130,0,0,0.0,0.0,2019-11-23T12:30:00Z,0,19,0,0,0,0,13,0,5748,3,2,0.0,0,1185,1579,394,40,False,0,5,558,0,Austin,0
7500,0,0,0,0,0.0,558,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,3,0,0,0,0,14,0,6618,2,3,0.0,0,728,1148,420,40,True,0,6,558,0,Austin,0
7501,0,0,0,0,0.0,558,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,12,0,0,0,0,15,0,6959,1,2,0.0,0,254,587,333,40,False,0,7,558,0,Austin,0
7502,0,0,0,0,0.0,558,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,7501,0,5,0.0,0,318,680,362,40,True,0,8,558,0,Austin,0
7503,0,0,0,0,0.0,558,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,20,0,0,0,0,17,0,8679,2,1,0.0,0,563,1095,532,40,False,0,9,558,0,Austin,0
7504,0,0,0,0,0.0,419,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,9,0,0,0,0,1,0,722,0,0,0.0,0,0,0,0,50,False,0,1,419,0,Cavaleiro,0
7505,0,0,0,0,0.0,419,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,12,0,0,0,0,2,0,634,1,1,0.0,0,-150,51,201,50,True,0,2,419,0,Cavaleiro,0
7506,0,0,0,0,0.0,419,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,5,0,0,0,0,3,0,599,1,1,0.0,0,-67,42,109,50,True,0,3,419,0,Cavaleiro,0
7507,0,0,0,0,0.0,419,35,0,0,0.0,0.0,2019-09-01T13:00:00Z,0,8,0,0,0,0,4,0,562,2,3,0.0,0,-62,35,97,50,False,0,4,419,0,Cavaleiro,0
7508,0,0,0,0,0.0,419,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,6,0,0,0,0,5,0,567,5,2,0.0,0,-30,44,74,49,True,0,5,419,0,Cavaleiro,0
7509,0,0,0,0,0.0,419,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,586,1,1,0.0,0,-6,40,46,49,False,0,6,419,0,Cavaleiro,0
7510,0,0,0,0,0.0,419,70,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,18,0,0,0,0,7,0,602,0,2,0.0,0,0,34,34,49,True,0,7,419,0,Cavaleiro,0
7511,0,0,0,0,0.0,419,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,11,0,0,0,0,8,0,602,2,0,0.0,0,-28,18,46,49,False,0,8,419,0,Cavaleiro,0
7512,0,0,0,0,0.0,419,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,16,0,0,0,0,9,0,617,1,1,0.0,0,-11,25,36,49,True,0,9,419,0,Cavaleiro,0
7513,0,0,0,0,0.0,419,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,13,0,0,0,0,10,0,630,1,1,0.0,0,1,16,15,49,False,0,10,419,0,Cavaleiro,0
7514,0,0,0,0,0.0,419,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,1,0,0,0,0,11,0,647,1,1,0.0,0,-3,33,36,49,False,0,11,419,0,Cavaleiro,0
7515,0,0,0,0,0.0,419,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,2,0,0,0,0,12,0,648,1,2,0.0,0,-4,18,22,49,True,0,12,419,0,Cavaleiro,0
7516,0,0,0,0,0.0,419,123,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,3,0,0,0,0,13,0,641,2,1,0.0,0,-18,17,35,49,False,0,13,419,0,Cavaleiro,0
7517,0,0,0,0,0.0,419,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,15,0,0,0,0,14,0,642,1,1,0.0,0,-6,13,19,49,True,0,14,419,0,Cavaleiro,0
7518,0,0,0,0,0.0,419,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,19,0,0,0,0,15,0,644,0,2,0.0,0,1,15,14,49,True,0,15,419,0,Cavaleiro,0
7519,0,0,0,0,0.0,419,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,4,0,0,0,0,16,0,646,2,2,0.0,0,-1,12,13,49,False,0,16,419,0,Cavaleiro,0
7520,0,0,0,0,0.0,419,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,17,0,0,0,0,17,0,680,2,1,0.0,0,23,48,25,49,True,0,17,419,0,Cavaleiro,0
7521,0,0,0,0,0.0,413,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,9,0,0,0,0,1,0,46295,0,0,0.0,0,0,0,0,40,False,0,1,413,0,Norris,0
7522,0,0,0,0,0.0,413,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,12,0,0,0,0,2,0,47500,1,1,0.0,0,-2894,1857,4751,40,True,0,2,413,0,Norris,0
7523,0,0,0,0,0.0,413,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,5,0,0,0,0,3,0,47769,1,1,0.0,0,-1365,2068,3433,40,True,0,3,413,0,Norris,0
7524,0,0,0,0,0.0,413,35,0,0,0.0,0.0,2019-09-01T13:00:00Z,0,8,0,0,0,0,4,0,47873,2,3,0.0,0,-1322,2159,3481,40,False,0,4,413,0,Norris,0
7525,0,0,0,0,0.0,413,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,6,0,0,0,0,5,0,48674,5,2,0.0,0,-594,2410,3004,40,True,0,5,413,0,Norris,0
7526,0,0,0,0,0.0,413,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,49221,1,1,0.0,0,-111,1566,1677,40,False,0,6,413,0,Norris,0
7527,0,0,0,0,0.0,413,70,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,18,0,0,0,0,7,0,48930,0,2,0.0,0,-709,1184,1893,40,True,0,7,413,0,Norris,0
7528,0,0,0,0,0.0,413,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,11,0,0,0,0,8,0,49033,2,0,0.0,0,-487,927,1414,40,False,0,8,413,0,Norris,0
7529,0,0,0,0,0.0,413,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,16,0,0,0,0,9,0,47480,1,1,0.0,0,-1573,556,2129,40,True,0,9,413,0,Norris,0
7530,0,0,0,0,0.0,413,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,13,0,0,0,0,10,0,47236,1,1,0.0,0,-484,420,904,40,False,0,10,413,0,Norris,0
7531,0,0,0,0,0.0,413,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,1,0,0,0,0,11,0,47257,1,1,0.0,0,-329,772,1101,40,False,0,11,413,0,Norris,0
7532,0,0,0,0,0.0,413,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,2,0,0,0,0,12,0,46646,1,2,0.0,0,-787,504,1291,40,True,0,12,413,0,Norris,0
7533,0,0,0,0,0.0,413,123,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,3,0,0,0,0,13,0,46297,2,1,0.0,0,-666,886,1552,40,False,0,13,413,0,Norris,0
7534,0,0,0,0,0.0,413,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,15,0,0,0,0,14,0,46059,1,1,0.0,0,-360,596,956,40,True,0,14,413,0,Norris,0
